,drugbank_id,name,min dosage strength value,min dosage strength unit,max dosage strength value,max dosage strength unit,route,form,group,kinase inhibitor category,cas,smiles,ALOGPS solubility value,ALOGPS solubility unit
98,DB00258,Calcium Acetate,667.0,mg/1,667.0,mg/1,Oral,Capsule,"['approved', 'investigational']",False,62-54-4,[Ca++].CC([O-])=O.CC([O-])=O,147.0,g/l
99,DB00259,Sulfanilamide,15.0,g/100g,15.0,g/100g,Vaginal,Cream,['approved'],False,63-74-1,NC1=CC=C(C=C1)S(N)(=O)=O,10.4,g/l
100,DB00260,Cycloserine,250.0,mg/250mg,250.0,mg/250mg,Oral,Capsule,['approved'],False,68-41-7,N[C@@H]1CONC1=O,877.0,g/l
101,DB00261,Anagrelide,0.5,mg,1.0,mg/1,Oral,Capsule,['approved'],False,68475-42-3,ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl,0.279,g/l
102,DB00262,Carmustine,7.7,mg/1,100.0,mg,Intracavitary,Wafer,"['approved', 'investigational']",False,154-93-8,ClCCNC(=O)N(CCCl)N=O,1.53,g/l
103,DB00263,Sulfisoxazole,500.0,mg,500.0,mg,Oral,Tablet,"['approved', 'vet_approved']",False,127-69-5,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,0.313,g/l
104,DB00264,Metoprolol,1.0,mg/mL,200.0,mg/1,Intravenous,"Injection, solution","['approved', 'investigational']",False,51384-51-1,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,0.402,g/l
105,DB00265,Crotamiton,10.0,%,100.0,mg/g,Topical,Cream,['approved'],False,483-63-6,CCN(C(=O)C=CC)C1=CC=CC=C1C,0.353,g/l
106,DB00268,Ropinirole,0.25,mg,12.0,mg/1,Oral,Tablet,"['approved', 'investigational']",False,91374-21-9,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,0.353,g/l
107,DB00270,Isradipine,2.5,mg/1,5.0,mg/1,Oral,Capsule,"['approved', 'investigational']",False,75695-93-1,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C,0.228,g/l
108,DB00271,Diatrizoate,18.0,%,997.4,mg,Intravenous,Liquid,"['approved', 'vet_approved']",False,117-96-4,CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I,0.107,g/l
109,DB00273,Topiramate,15.0,mg/1,200.0,mg,Oral,"Capsule, coated pellets",['approved'],False,97240-79-4,[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2,6.8,g/l
110,DB00275,Olmesartan,5.0,mg/1,40.0,mg,Oral,Tablet,"['approved', 'investigational']",False,144689-24-7,CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O,0.0105,g/l
111,DB00276,Amsacrine,50.0,mg,50.0,mg,Intravenous,Liquid,"['approved', 'investigational']",False,51264-14-3,COC1=C(NC2=C3C=CC=CC3=NC3=CC=CC=C23)C=CC(NS(C)(=O)=O)=C1,0.00317,g/l
112,DB00277,Theophylline,50.0,mg,600.0,mg/1,Oral,"Capsule, extended release",['approved'],False,58-55-9,CN1C2=C(NC=N2)C(=O)N(C)C1=O,22.9,g/l
113,DB00278,Argatroban,1.0,mg/mL,250.0,mg/2.5mL,Intravenous,Injection,"['approved', 'investigational']",False,74863-84-6,C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C1=CC=CC2=C1NC[C@H](C)C2,0.221,g/l
114,DB00279,Liothyronine,5.0,ug/1,50.0,ug/1,Oral,Tablet,"['approved', 'vet_approved']",False,6893-02-3,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O,0.0195,g/l
115,DB00280,Disopyramide,100.0,mg/1,250.0,mg,Oral,Capsule,['approved'],False,3737-09-5,CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C,0.0493,g/l
116,DB00281,Lidocaine,0.005,mg/g,800.0,mg/100mL,Topical,Ointment,"['approved', 'vet_approved']",False,137-58-6,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,0.593,g/l
117,DB00282,Pamidronate,3.0,mg,90.0,mg,Intravenous,Solution,['approved'],False,40391-99-9,NCCC(O)(P(O)(O)=O)P(O)(O)=O,15.8,g/l
118,DB00283,Clemastine,0.5,mg/mL,2.68,mg/1,Oral,Syrup,"['approved', 'investigational']",False,15686-51-8,CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,0.000405,g/l
119,DB00284,Acarbose,25.0,mg/1,100.0,mg/1,Oral,Tablet,"['approved', 'investigational']",False,56180-94-0,[H][C@@](O)(CO)[C@@]([H])(O[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(C)[C@@]([H])(N[C@@]3([H])C=C(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O)[C@]([H])(O)[C@@]([H])(O)C=O,108.0,g/l
120,DB00285,Venlafaxine,25.0,mg/1,225.0,mg/1,Oral,Tablet,['approved'],False,93413-69-5,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,0.23,g/l
121,DB00286,Conjugated estrogens,,,,,,,['approved'],False,12126-59-9,,,
122,DB00287,Travoprost,0.003,%,40.0,μg/ml,Ophthalmic,Solution,['approved'],False,157283-68-6,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC1=CC=CC(=C1)C(F)(F)F,0.00759,g/l
123,DB00288,Amcinonide,0.1,%,1.0,mg/g,Topical,Cream,['approved'],False,51022-69-6,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC1(CCCC1)O2)C(=O)COC(C)=O,0.00774,g/l
124,DB00289,Atomoxetine,10.0,mg,100.0,mg/1,Oral,Capsule,['approved'],False,83015-26-3,CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1,0.0039,g/l
125,DB00290,Bleomycin,15.0,unit,30.0,[USP'U]/1,Intramuscular; Intravenous,"Powder, for solution","['approved', 'investigational']",False,11056-06-7,C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)C1=C(C)C(N)=NC(=N1)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)C1=CN=CN1)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C,0.0282,g/l
126,DB00291,Chlorambucil,2.0,mg/1,2.0,mg/1,Oral,"Tablet, film coated",['approved'],False,305-03-3,OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,0.0773,g/l
127,DB00292,Etomidate,2.0,mg/mL,40.0,mg/20mL,Intravenous,"Injection, solution",['approved'],False,33125-97-2,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1,0.477,g/l
128,DB00293,Raltitrexed,2.0,mg,2.0,mg,Intravenous,"Powder, for solution","['approved', 'investigational']",False,112887-68-0,CN(CC1=CC2=C(NC(C)=NC2=O)C=C1)C1=CC=C(S1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,0.0181,g/l
129,DB00294,Etonogestrel,68.0,mg/1,68.0,mg/1,Subcutaneous,Implant,"['approved', 'investigational']",False,54048-10-1,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],0.00737,g/l
130,DB00295,Morphine,0.5,mg/mL,200.0,mg,Epidural; Intrathecal; Intravenous,"Injection, solution","['approved', 'investigational']",False,57-27-2,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,10.2,g/l
131,DB00296,Ropivacaine,2.0,mg,10.0,mg/mL,Epidural; Infiltration,Solution,['approved'],False,84057-95-4,CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,0.253,g/l
132,DB00297,Bupivacaine,2.5,mg,250.0,mg,Epidural; Infiltration,Solution,"['approved', 'investigational']",False,38396-39-3,CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,0.0977,g/l
133,DB00299,Penciclovir,1.0,%,10.0,mg/g,Topical,Cream,['approved'],False,39809-25-1,NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2,7.45,g/l
134,DB00300,Tenofovir disoproxil,33.0,mg/g,300.0,mg,Oral,Granule,"['approved', 'investigational']",False,201341-05-1,[H][C@@](C)(CN1C=NC2=C(N)N=CN=C12)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C,0.712,g/l
135,DB00301,Flucloxacillin,125.0,mg,500.0,mg,Oral,"Powder, for solution","['approved', 'investigational']",False,5250-39-5,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(F)C=CC=C1Cl)C(O)=O,0.0545,g/l
136,DB00302,Tranexamic Acid,0.05,mg/50mL,650.0,mg/1,Topical,Cream,['approved'],False,1197-18-8,NC[C@H]1CC[C@@H](CC1)C(O)=O,18.2,g/l
137,DB00303,Ertapenem,1.0,g/20mL,1.0,g/20mL,Intramuscular; Intravenous,Injection,"['approved', 'investigational']",False,153832-46-3,[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@@]([H])(C3)C(=O)NC3=CC=CC(=C3)C(O)=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,0.286,g/l
138,DB00305,Mitomycin,0.5,mg,40.0,mg/80mL,Intravenous; Intravesical,"Powder, for solution",['approved'],False,50-07-7,CO[C@]12[C@H]3N[C@H]3CN1C1=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O,10.1,g/l
139,DB00307,Bexarotene,1.0,g/100g,75.0,mg/1,Topical,Gel,"['approved', 'investigational']",False,153559-49-0,CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C,0.000149,g/l
140,DB00308,Ibutilide,0.1,mg/mL,0.1,mg/mL,Intravenous,"Injection, solution",['approved'],False,122647-31-8,CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,0.00473,g/l
141,DB00309,Vindesine,5.0,mg,5.0,mg,Intravenous,"Powder, for solution","['approved', 'investigational']",False,53643-48-4,[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C)[C@@]1([H])[C@](O)([C@H](O)[C@]2(CC)C=CC3)C(N)=O)[C@]1(C[C@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC,0.07,g/l
142,DB00310,Chlorthalidone,15.0,mg/1,100.0,mg,Oral,Tablet,['approved'],False,77-36-1,NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12,0.0528,g/l
143,DB00312,Pentobarbital,25.0,mg,100.0,mg,Rectal,Suppository,"['approved', 'investigational', 'vet_approved']",False,76-74-4,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,0.864,g/l
144,DB00313,Valproic Acid,50.0,mg,500.0,mg/1,Oral,Syrup,"['approved', 'investigational']",False,99-66-1,CCCC(CCC)C(O)=O,2.36,g/l
145,DB00314,Capreomycin,1.0,g,1.0,g,Intramuscular,"Powder, for solution",['approved'],False,11003-38-6,[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](C)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O.[H][C@@]1(CCN=C(N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC1=O)=C/NC(N)=O,,
146,DB00315,Zolmitriptan,1.0,mg,5.0,mg/1,Oral,Tablet,"['approved', 'investigational']",False,139264-17-8,CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12,0.19,g/l
147,DB00316,Acetaminophen,0.8,mL/mL,1000.0,mg/60mL,Oral,Liquid,['approved'],False,103-90-2,CC(=O)NC1=CC=C(O)C=C1,4.15,g/l
148,DB00317,Gefitinib,250.0,mg,250.0,mg,Oral,Tablet,"['approved', 'investigational']",True,184475-35-2,COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,0.027,g/l
149,DB00318,Codeine,5.0,mg,300.0,mg/1,Oral,Syrup,"['approved', 'illicit']",False,76-57-3,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,0.577,g/l
150,DB00319,Piperacillin,2.0,g,40.0,g,Intramuscular; Intravenous,"Powder, for solution",['approved'],False,66258-76-2,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=CC=C1)C(O)=O,0.119,g/l
151,DB00320,Dihydroergotamine,1.0,mg/mL,4.0,mg/mL,Intramuscular; Intravenous; Subcutaneous,"Injection, solution","['approved', 'investigational']",False,511-12-6,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,0.229,g/l
152,DB00321,Amitriptyline,2.0,mg,150.0,mg/1,Oral,Syrup,['approved'],False,50-48-6,CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,0.0045,g/l
153,DB00322,Floxuridine,100.0,mg/mL,500.0,mg/5mL,Intra-arterial,"Injection, powder, lyophilized, for solution",['approved'],False,50-91-9,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O,40.8,g/l
154,DB00323,Tolcapone,100.0,mg/1,200.0,mg,Oral,"Tablet, film coated","['approved', 'withdrawn']",False,134308-13-7,CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O,0.0569,g/l
155,DB00324,Fluorometholone,0.1,%,2.5,mg/mL,Ophthalmic,Suspension,"['approved', 'investigational']",False,426-13-1,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,0.0166,g/l
156,DB00325,Nitroprusside,0.2,mg/mL,50.0,mg,Intravenous,"Injection, solution","['approved', 'investigational']",False,15078-28-1,O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N,,
157,DB00326,Calcium Gluceptate,50.0,mg/1,625.0,mg,Intravenous,"Injection, powder, lyophilized, for solution",['approved'],False,29039-00-7,[Ca++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O,39.8,g/l
158,DB00327,Hydromorphone,0.1,mg/mL,1000.0,mg,Intravenous,"Injection, solution","['approved', 'illicit']",False,466-99-9,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,4.39,g/l
159,DB00328,Indomethacin,1.0,mg/mL,100.0,mg,Intravenous,"Injection, powder, lyophilized, for solution","['approved', 'investigational']",False,53-86-1,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,0.0024,g/l
160,DB00330,Ethambutol,100.0,mg/1,400.0,mg/1,Oral,"Tablet, film coated",['approved'],False,74-55-5,CC[C@@H](CO)NCCN[C@@H](CC)CO,7.58,g/l
161,DB00331,Metformin,500.0,mg,1000.0,mg/1,Oral,Tablet,['approved'],False,657-24-9,CN(C)C(=N)NC(N)=N,1.38,g/l
162,DB00332,Ipratropium bromide,0.025,%,250.0,mcg,Respiratory (inhalation),Solution,['approved'],False,22254-24-6,[Br-].[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N@+]2(C)C(C)C,0.000701,g/l
163,DB00333,Methadone,1.0,mg,40.0,mg/1,Oral,Tablet,['approved'],False,76-99-3,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,0.0059,g/l
164,DB00334,Olanzapine,2.5,mg/1,405.0,mg,Oral,Tablet,"['approved', 'investigational']",False,132539-06-1,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0.0942,g/l
165,DB00335,Atenolol,25.0,mg/1,100.0,mg/1,Oral,Tablet,['approved'],False,29122-68-7,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,0.429,g/l
166,DB00337,Pimecrolimus,1.0,%,10.0,mg/g,Topical,Cream,"['approved', 'investigational']",False,137071-32-0,[H][C@]1(CC[C@H](Cl)[C@@H](C1)OC)\C=C(/C)[C@@]1([H])OC(=O)[C@]2([H])CCCCN2C(=O)C(=O)[C@]2(O)O[C@@]([H])([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC)C(=O)C[C@H](O)[C@H]1C)OC,0.00152,g/l
167,DB00338,Omeprazole,2.5,mg/1,40.0,mg/1,Oral,"Granule, delayed release","['approved', 'investigational', 'vet_approved']",False,73590-58-6,COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C,0.359,g/l
168,DB00339,Pyrazinamide,500.0,mg,500.0,mg,Oral,Tablet,"['approved', 'investigational']",False,98-96-4,NC(=O)C1=NC=CN=C1,93.7,g/l
169,DB00341,Cetirizine,1.0,mg/mL,20.0,mg,Oral,Syrup,['approved'],False,83881-51-0,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,0.0658,g/l
170,DB00342,Terfenadine,6.0,mg,120.0,mg,Oral,Suspension,"['approved', 'withdrawn']",False,50679-08-8,CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,0.000458,g/l
171,DB00343,Diltiazem,0.83,mg/mL,420.0,mg/1,Intravenous,"Injection, solution","['approved', 'investigational']",False,42399-41-7,COC1=CC=C(C=C1)[C@@H]1SC2=CC=CC=C2N(CCN(C)C)C(=O)[C@@H]1OC(C)=O,0.0168,g/l
172,DB00344,Protriptyline,5.0,mg/1,10.0,mg/1,Oral,"Tablet, film coated",['approved'],False,438-60-8,CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12,0.000231,g/l
173,DB00345,Aminohippuric acid,2.0,g/10mL,20.0,%,Intravenous,"Injection, solution","['approved', 'investigational']",False,61-78-9,NC1=CC=C(C=C1)C(=O)NCC(O)=O,3.13,g/l
174,DB00346,Alfuzosin,10.0,mg,10.0,mg,Oral,"Tablet, extended release","['approved', 'investigational']",False,81403-80-7,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N(C)CCCNC(=O)C1CCCO1,0.282,g/l
175,DB00347,Trimethadione,150.0,mg/1,150.0,mg/1,Oral,"Tablet, chewable",['approved'],False,127-48-0,CN1C(=O)OC(C)(C)C1=O,212.0,g/l
176,DB00348,Nitisinone,2.0,mg,20.0,mg,Oral,Capsule,"['approved', 'investigational']",False,104206-65-7,[O-][N+](=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1C(=O)CCCC1=O,0.00811,g/l
177,DB00349,Clobazam,2.5,mg/mL,20.0,mg/1,Oral,Suspension,"['approved', 'illicit']",False,22316-47-8,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,0.164,g/l
178,DB00350,Minoxidil,0.02,g/mL,50.0,mg/g,Topical,Solution,"['approved', 'investigational']",False,38304-91-5,NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1,19.9,g/l
179,DB00351,Megestrol acetate,20.0,mg/1,800.0,mg/20mL,Oral,Tablet,"['approved', 'investigational', 'vet_approved']",False,595-33-5,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C,0.00336,g/l
180,DB00352,Tioguanine,40.0,mg,40.0,mg,Oral,Tablet,['approved'],False,154-42-7,NC1=NC(=S)C2=C(N1)N=CN2,0.834,g/l
181,DB00353,Methylergometrine,0.2,mg/1,0.2,mg/1,Oral,"Tablet, coated",['approved'],False,113-42-8,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO,0.204,g/l
182,DB00355,Aztreonam,1.0,g/1,75.0,mg,Intramuscular; Intravenous,"Injection, powder, for solution",['approved'],False,78110-38-0,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(=O)O)\C2=CSC([NH3+])=N2)C(=O)N1S([O-])(=O)=O,0.0429,g/l
183,DB00356,Chlorzoxazone,250.0,mg/1,750.0,mg/1,Oral,Tablet,['approved'],False,95-25-0,ClC1=CC2=C(OC(=O)N2)C=C1,2.96,g/l
184,DB00357,Aminoglutethimide,250.0,mg,250.0,mg,Oral,Tablet,"['approved', 'investigational']",False,125-84-8,CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1,0.371,g/l
185,DB00358,Mefloquine,250.0,mg,250.0,mg,Oral,Tablet,"['approved', 'investigational']",False,53230-10-7,OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F,0.038,g/l
186,DB00359,Sulfadiazine,500.0,mg/1,500.5,mg,Oral,Tablet,"['approved', 'investigational', 'vet_approved']",False,68-35-9,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1,0.601,g/l
187,DB00360,Sapropterin,100.0,mg,500.0,mg/1,Oral,Tablet,"['approved', 'investigational']",False,62989-33-7,[H][C@@]1(CNC2=C(N1)C(=O)NC(N)=N2)[C@@H](O)[C@H](C)O,2.03,g/l
188,DB00361,Vinorelbine,10.0,mg,50.0,mg/5mL,Intravenous,Solution,"['approved', 'investigational']",False,71486-22-1,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,0.0122,g/l
189,DB00362,Anidulafungin,50.0,mg/15mL,100.0,mg/30mL,Intravenous,"Injection, powder, lyophilized, for solution","['approved', 'investigational']",False,166663-25-8,[H][C@@]12C[C@@H](O)CN1C(=O)[C@@]([H])(NC(=O)[C@H](C[C@@H](O)[C@@H](O)NC(=O)[C@]1([H])[C@@H](O)[C@@H](C)CN1C(=O)[C@@]([H])(NC(=O)[C@@]([H])(NC2=O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@@H](C)O)NC(=O)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(OCCCCC)C=C1)[C@@H](C)O,0.0564,g/l
190,DB00363,Clozapine,12.5,mg/1,200.0,mg/1,Oral,"Tablet, orally disintegrating",['approved'],False,5786-21-0,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12,0.186,g/l
191,DB00364,Sucralfate,1.0,g,1000.0,mg,Oral,Tablet,['approved'],False,54182-58-0,O[Al](O)OS(=O)(=O)OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O[Al](O)O)O[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]2OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O,0.714,g/l
192,DB00365,Grepafloxacin,200.0,mg,200.0,mg,Oral,Tablet,"['approved', 'investigational', 'withdrawn']",False,119914-60-2,CC1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O,0.632,g/l
193,DB00366,Doxylamine,9.75,mg/5mL,25.0,mg/1,Oral,Syrup,"['approved', 'vet_approved']",False,469-21-6,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1,0.541,g/l
194,DB00367,Levonorgestrel,0.75,mg,52.0,mg/1,Oral,Tablet,"['approved', 'investigational']",False,797-63-7,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],0.00583,g/l
195,DB00368,Norepinephrine,1.0,mg/mL,64.0,ug/mL,Intravenous,"Injection, solution, concentrate",['approved'],False,51-41-2,NC[C@H](O)C1=CC(O)=C(O)C=C1,12.5,g/l
196,DB00369,Cidofovir,75.0,mg/mL,375.0,mg/5mL,Intravenous,"Injection, solution",['approved'],False,113852-37-2,NC1=NC(=O)N(C[C@@H](CO)OCP(O)(O)=O)C=C1,11.5,g/l
197,DB00370,Mirtazapine,7.5,mg/1,45.0,mg/1,Oral,"Tablet, film coated",['approved'],False,85650-52-8,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,1.1,g/l
198,DB00371,Meprobamate,200.0,mg/1,400.0,mg,Oral,Tablet,"['approved', 'illicit']",False,57-53-4,CCCC(C)(COC(N)=O)COC(N)=O,2.47,g/l
199,DB00373,Timolol,0.25,%,20.0,mg,Ophthalmic,Liquid,['approved'],False,26839-75-8,[H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1,0.269,g/l
200,DB00374,Treprostinil,0.125,mg/1,200.0,mg/20mL,Oral,"Tablet, extended release","['approved', 'investigational']",False,81846-19-7,[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1,0.00731,g/l
201,DB00375,Colestipol,1.0,g/1,5.0,g/5g,Oral,Tablet,['approved'],False,26658-42-4,ClCC1CO1.NCCNCCNCCNCCN,,
202,DB00376,Trihexyphenidyl,0.4,mg,5.0,mg/1,Oral,Elixir,['approved'],False,144-11-6,OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1,0.00314,g/l
203,DB00377,Palonosetron,0.05,mg/mL,500.0,μg,Intravenous,"Injection, solution","['approved', 'investigational']",False,135729-56-5,[H][C@]12CCCC3=C1C(=CC=C3)C(=O)N(C2)[C@@H]1CN2CCC1CC2,0.464,g/l
204,DB00379,Mexiletine,100.0,mg,250.0,mg/1,Oral,Capsule,"['approved', 'investigational']",False,31828-71-4,CC(N)COC1=C(C)C=CC=C1C,0.538,g/l
205,DB00380,Dexrazoxane,10.0,mg/mL,500.0,mg/50mL,Intravenous,"Injection, powder, lyophilized, for solution","['approved', 'withdrawn']",False,24584-09-6,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,10.4,g/l
206,DB00381,Amlodipine,2.5,mg/1,10.0,mg/1,Oral,Tablet,['approved'],False,88150-42-9,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,0.0074,g/l
